Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s)
16922,"1369034,4168","05-24-2018 12:17:45,829","3270,7306",23,130,"-1,49992179870605","3,60092258453369","2,49400329589844","1,362647","9,69949531555176","5,223825",,,"-0,0001678466796875",
16923,"1369044,4195","05-24-2018 12:17:55,832","3280,7333",23,130,"-1,49994087219238","3,59935474395752","2,49400329589844","1,366816","9,69949531555176","5,238831",,,"-0,00017547607421875",
16924,"1369054,4206","05-24-2018 12:18:05,833","3290,7344",23,130,"-1,49994087219238","3,5978307723999","2,49400329589844","1,370981","9,69949531555176","5,253822",,,"-0,000144004821777344",
16925,"1369064,421","05-24-2018 12:18:15,833","3300,7348",23,130,"-1,4998950958252","3,59624481201172","2,49400329589844","1,375145","9,69949531555176","5,268798",,,"-0,000151634216308594",
16926,"1369074,4218","05-24-2018 12:18:25,834","3310,7356",23,130,"-1,49996566772461","3,59475994110107","2,49400329589844","1,379316","9,69949531555176","5,283793",,,"-9,72747802734375E-05",
16927,"1369084,4221","05-24-2018 12:18:35,834","3320,7359",23,130,"-1,49991416931152","3,59320545196533","2,49400329589844","1,383482","9,69949531555176","5,298768",,,"-0,000146865844726563",
16928,"1369094,4243","05-24-2018 12:18:45,837","3330,7381",23,130,"-1,49992942810059","3,59163093566895","2,49400329589844","1,387646","9,69949531555176","5,313726",,,"-0,000202178955078125",
16929,"1369104,4282","05-24-2018 12:18:55,840","3340,742",23,130,"-1,49993133544922","3,59013271331787","2,49400329589844","1,391814","9,69949531555176","5,328694",,,"-0,000142097473144531",
16930,"1369114,4308","05-24-2018 12:19:05,843","3350,7446",23,130,"-1,49995613098145","3,58862495422363","2,49400329589844","1,395982","9,69949531555176","5,343653",,,"-0,000173568725585938",
16931,"1369124,4313","05-24-2018 12:19:15,844","3360,7451",23,130,"-1,49994468688965","3,58718109130859","2,49400329589844","1,400149","9,69949531555176","5,358605",,,"-9,44137573242188E-05",
16932,"1369134,433","05-24-2018 12:19:25,845","3370,7468",23,130,"-1,49994468688965","3,5856294631958","2,49400329589844","1,404319","9,69949531555176","5,373561",,,"-0,000188827514648438",
16933,"1369144,4365","05-24-2018 12:19:35,849","3380,7503",23,130,"-1,49996757507324","3,58419322967529","2,49400329589844","1,408486","9,69949531555176","5,388498",,,"-0,000130653381347656",
16934,"1369154,4399","05-24-2018 12:19:45,852","3390,7537",23,130,"-1,49992561340332","3,58270359039307","2,49400329589844","1,412652","9,69949531555176","5,403429",,,"-0,000158309936523438",
16935,"1369164,4409","05-24-2018 12:19:55,853","3400,7547",23,130,"-1,49996185302734","3,58119773864746","2,49400329589844","1,416818","9,69949531555176","5,41835",,,"-0,000127792358398438",
16936,"1369174,4445","05-24-2018 12:20:05,857","3410,7583",23,130,"-1,49995803833008","3,57978343963623","2,49400329589844","1,420987","9,69949531555176","5,433277",,,"-0,00017547607421875",
16937,"1369184,4486","05-24-2018 12:20:15,861","3420,7624",23,130,"-1,49994659423828","3,57828330993652","2,49400329589844","1,425155","9,69949531555176","5,448193",,,"-0,000187873840332031",
16938,"1369194,4488","05-24-2018 12:20:25,861","3430,7626",23,130,"-1,49996566772461","3,57686614990234","2,49400329589844","1,429319","9,69949531555176","5,463091",,,"-0,000169754028320313",
16939,"1369204,4499","05-24-2018 12:20:35,862","3440,7637",23,130,"-1,49996185302734","3,57543659210205","2,49400329589844","1,433485","9,69949531555176","5,47799",,,"-0,000181198120117188",
16940,"1369214,4528","05-24-2018 12:20:45,865","3450,7666",23,130,"-1,49991607666016","3,57398128509522","2,49400329589844","1,437657","9,69949531555176","5,492902",,,"-0,000151634216308594",
16941,"1369224,455","05-24-2018 12:20:55,867","3460,7688",23,130,"-1,49995422363281","3,5725736618042","2,49400329589844","1,441823","9,69949531555176","5,507792",,,"-0,000194549560546875",
16942,"1369234,4562","05-24-2018 12:21:05,868","3470,77",23,130,"-1,49997520446777","3,57118892669678","2,49400329589844","1,445991","9,69949531555176","5,522679",,,"-0,000154495239257813",
16943,"1369244,4574","05-24-2018 12:21:15,870","3480,7712",23,130,"-1,49994277954102","3,56977939605713","2,49400329589844","1,450158","9,69949531555176","5,537556",,,"-0,000118255615234375",
16944,"1369254,4615","05-24-2018 12:21:25,874","3490,7753",23,130,"-1,49992752075195","3,56839466094971","2,49400329589844","1,454323","9,69949531555176","5,552422",,,"-0,000164985656738281",
16945,"1369264,4642","05-24-2018 12:21:35,876","3500,778",23,130,"-1,49995422363281","3,56703948974609","2,49400329589844","1,45849","9,69949531555176","5,567286",,,"-0,000165939331054688",
16946,"1369274,4669","05-24-2018 12:21:45,879","3510,7807",23,130,"-1,49996757507324","3,5656270980835","2,49400329589844","1,462659","9,69949531555176","5,582156",,,"-0,000150680541992188",
16947,"1369284,4679","05-24-2018 12:21:55,880","3520,7817",23,130,"-1,49996376037598","3,56425094604492","2,49400329589844","1,466827","9,69949531555176","5,597013",,,"-0,000152587890625",
16948,"1369294,4697","05-24-2018 12:22:05,882","3530,7835",23,130,"-1,49999046325684","3,56289863586426","2,49400329589844","1,470992","9,69949531555176","5,611856",,,"-0,0001373291015625",
16949,"1369304,47","05-24-2018 12:22:15,882","3540,7838",23,130,"-1,49994659423828","3,56154537200928","2,49400329589844","1,475157","9,69949531555176","5,626694",,,"-0,000173568725585938",
16950,"1369314,4727","05-24-2018 12:22:25,885","3550,7865",23,130,"-1,49995803833008","3,56019973754883","2,49400329589844","1,479326","9,69949531555176","5,641538",,,"-0,000138282775878906",
16951,"1369324,4737","05-24-2018 12:22:35,886","3560,7875",23,130,"-1,49994468688965","3,55889415740967","2,49400329589844","1,483494","9,69949531555176","5,656373",,,"-0,000134468078613281",
16952,"1369334,4755","05-24-2018 12:22:45,888","3570,7893",23,130,"-1,49991989135742","3,55757999420166","2,49400329589844","1,487661","9,69949531555176","5,671201",,,"-0,000168800354003906",
16953,"1369344,4775","05-24-2018 12:22:55,890","3580,7913",23,130,"-1,49993324279785","3,55629444122314","2,49400329589844","1,49183","9,69949531555176","5,68603",,,"-9,44137573242188E-05",
16954,"1369354,4784","05-24-2018 12:23:05,891","3590,7922",23,130,"-1,49996757507324","3,55496788024902","2,49400329589844","1,495994","9,69949531555176","5,700835",,,"-0,000125885009765625",
16955,"1369364,4803","05-24-2018 12:23:15,893","3600,7941",23,130,"-1,49992752075195","3,55367946624756","2,49400329589844","1,500162","9,69949531555176","5,71565",,,"-0,000112533569335938",
16956,"1369374,4807","05-24-2018 12:23:25,893","3610,7945",23,130,"-1,49992752075195","3,5523738861084","2,49400329589844","1,504327","9,69949531555176","5,73045",,,"-0,000164985656738281",
16957,"1369384,4818","05-24-2018 12:23:35,894","3620,7956",23,130,"-1,49997520446777","3,55108451843262","2,49400329589844","1,508495","9,69949531555176","5,745253",,,"-0,000112533569335938",
16958,"1369394,4858","05-24-2018 12:23:45,898","3630,7996",23,130,"-1,49994468688965","3,54983997344971","2,49400329589844","1,512663","9,69949531555176","5,76005",,,"-0,000101089477539063",
16959,"1369404,4885","05-24-2018 12:23:55,901","3640,8023",23,130,"-1,49995613098145","3,54858875274658","2,49400329589844","1,516829","9,69949531555176","5,774838",,,"-0,000168800354003906",
16960,"1369414,4888","05-24-2018 12:24:05,901","3650,8026",23,130,"-1,49996376037598","3,54733753204346","2,49400329589844","1,520996","9,69949531555176","5,78962",,,"-0,000115394592285156",
16961,"1369424,4922","05-24-2018 12:24:15,904","3660,806",23,130,"-1,49998092651367","3,54609775543213","2,49400329589844","1,525165","9,69949531555176","5,804409",,,"-0,000103950500488281",
16962,"1369434,4942","05-24-2018 12:24:25,906","3670,808",23,130,"-1,49998092651367","3,54485702514648","2,49400329589844","1,529332","9,69949531555176","5,81918",,,"-0,00014495849609375",
16963,"1369444,4983","05-24-2018 12:24:35,911","3680,8121",23,130,"-1,49995613098145","3,5436372756958","2,49400329589844","1,5335","9,69949531555176","5,833955",,,"-0,000117301940917969",
16964,"1369454,5004","05-24-2018 12:24:45,913","3690,8142",23,130,"-1,49995613098145","3,54240417480469","2,49400329589844","1,537666","9,69949531555176","5,848713",,,"-0,00011444091796875",
16965,"1369464,5045","05-24-2018 12:24:55,917","3700,8183",23,130,"-1,49996185302734","3,54121875762939","2,49400329589844","1,541833","9,69949531555176","5,863474",,,"-0,000125885009765625",
16966,"1369474,5047","05-24-2018 12:25:05,917","3710,8185",23,130,"-1,49995231628418","3,53999710083008","2,49400329589844","1,546003","9,69949531555176","5,878237",,,"-0,000138282775878906",
16967,"1369484,5053","05-24-2018 12:25:15,918","3720,8191",23,130,"-1,49995231628418","3,53881740570068","2,49400329589844","1,550166","9,69949531555176","5,892971",,,"-9,5367431640625E-05",
16968,"1369494,5067","05-24-2018 12:25:25,919","3730,8205",23,130,"-1,49994277954102","3,53762149810791","2,49400329589844","1,554336","9,69949531555176","5,907727",,,"-0,000116348266601563",
16969,"1369504,5086","05-24-2018 12:25:35,921","3740,8224",23,130,"-1,49996566772461","3,53642272949219","2,49400329589844","1,558502","9,69949531555176","5,922462",,,"-0,000107765197753906",
16970,"1369514,5124","05-24-2018 12:25:45,925","3750,8262",23,130,"-1,49997711181641","3,53524780273438","2,49400329589844","1,56267","9,69949531555176","5,937197",,,"-0,000130653381347656",
16971,"1369524,5125","05-24-2018 12:25:55,925","3760,8263",23,130,"-1,49993515014648","3,53409194946289","2,49400329589844","1,566835","9,69949531555176","5,95192",,,"-0,000153541564941406",
16972,"1369534,5143","05-24-2018 12:26:05,927","3770,8281",23,130,"-1,49993515014648","3,53290748596191","2,49400329589844","1,571002","9,69949531555176","5,966646",,,"-0,000147819519042969",
16973,"1369544,5177","05-24-2018 12:26:15,930","3780,8315",23,130,"-1,49994850158691","3,5317554473877","2,49400329589844","1,575172","9,69949531555176","5,981376",,,"-0,000126838684082031",
16974,"1369554,5218","05-24-2018 12:26:25,934","3790,8356",23,130,"-1,4999828338623","3,53058815002441","2,49400329589844","1,57934","9,69949531555176","5,996094",,,"-0,000116348266601563",
16975,"1369564,5254","05-24-2018 12:26:35,938","3800,8392",23,130,"-1,49995422363281","3,52946662902832","2,49400329589844","1,583507","9,69949531555176","6,010803",,,"-0,00012969970703125",
16976,"1369574,5273","05-24-2018 12:26:45,940","3810,8411",23,130,"-1,49996566772461","3,5283145904541","2,49400329589844","1,587674","9,69949531555176","6,025505",,,"-8,58306884765625E-05",
16977,"1369584,5278","05-24-2018 12:26:55,940","3820,8416",23,130,"-1,4999828338623","3,52721786499023","2,49400329589844","1,591841","9,69949531555176","6,040208",,,"-0,000127792358398438",
16978,"1369594,53","05-24-2018 12:27:05,942","3830,8438",23,130,"-1,49995803833008","3,52606582641602","2,49400329589844","1,596008","9,69949531555176","6,054904",,,"-0,000135421752929688",
16979,"1369604,5336","05-24-2018 12:27:15,946","3840,8474",23,130,"-1,49991226196289","3,52495670318604","2,49400329589844","1,600176","9,69949531555176","6,069597",,,"-7,15255737304688E-05",
16980,"1369614,5346","05-24-2018 12:27:25,947","3850,8484",23,130,"-1,49992561340332","3,52381706237793","2,49400329589844","1,60434","9,69949531555176","6,084272",,,"-0,000132560729980469",
16981,"1369624,5348","05-24-2018 12:27:35,947","3860,8486",23,130,"-1,49992942810059","3,52272701263428","2,49400329589844","1,608509","9,69949531555176","6,098962",,,"-9,05990600585938E-05",
16982,"1369634,5393","05-24-2018 12:27:45,952","3870,8531",23,130,"-1,49995040893555","3,52163887023926","2,49400329589844","1,612675","9,69949531555176","6,113634",,,"-8,29696655273438E-05",
16983,"1369644,5417","05-24-2018 12:27:55,954","3880,8555",23,130,"-1,49994659423828","3,52053642272949","2,49400329589844","1,616842","9,69949531555176","6,128306",,,"-0,000117301940917969",
16984,"1369654,5434","05-24-2018 12:28:05,956","3890,8572",23,130,"-1,49994468688965","3,51943492889404","2,49400329589844","1,621013","9,69949531555176","6,142989",,,"-9,5367431640625E-05",
16985,"1369664,5478","05-24-2018 12:28:15,960","3900,8616",23,130,"-1,49994087219238","3,51833534240723","2,49400329589844","1,625181","9,69949531555176","6,157656",,,"-0,000143051147460938",
16986,"1369674,5481","05-24-2018 12:28:25,960","3910,8619",23,130,"-1,49997711181641","3,51725196838379","2,49400329589844","1,629345","9,69949531555176","6,172302",,,"-0,000105857849121094",
16987,"1369684,55","05-24-2018 12:28:35,962","3920,8638",23,130,"-1,49994468688965","3,51615238189697","2,49400329589844","1,633512","9,69949531555176","6,186956",,,"-0,000134468078613281",
16988,"1369694,5526","05-24-2018 12:28:45,965","3930,8664",23,130,"-1,49994659423828","3,51510047912598","2,49400329589844","1,637677","9,69949531555176","6,201601",,,"-0,000103950500488281",
16989,"1369704,5568","05-24-2018 12:28:55,969","3940,8706",23,130,"-1,49995613098145","3,51399326324463","2,49400329589844","1,641847","9,69949531555176","6,216255",,,"-0,000118255615234375",
16990,"1369714,5602","05-24-2018 12:29:05,973","3950,874",23,130,"-1,49989700317383","3,51294326782227","2,49400329589844","1,646015","9,69949531555176","6,230898",,,"-0,000123023986816406",
16991,"1369724,5612","05-24-2018 12:29:15,974","3960,875",23,130,"-1,49993324279785","3,51187419891357","2,49400329589844","1,65018","9,69949531555176","6,245527",,,"-0,000140190124511719",
16992,"1369734,5647","05-24-2018 12:29:25,977","3970,8785",23,130,"-1,49992561340332","3,5108060836792","2,49400329589844","1,654352","9,69949531555176","6,260179",,,"-0,000117301940917969",
16993,"1369744,5682","05-24-2018 12:29:35,980","3980,882",23,130,"-1,4999885559082","3,50973892211914","2,49400329589844","1,65852","9,69949531555176","6,274809",,,"-0,000105857849121094",
16994,"1369754,57","05-24-2018 12:29:45,982","3990,8838",23,130,"-1,49993324279785","3,5086498260498","2,49400329589844","1,662685","9,69949531555176","6,289425",,,"-0,000124931335449219",
16995,"1369764,5713","05-24-2018 12:29:55,984","4000,8851",23,130,"-1,49992752075195","3,50760269165039","2,49400329589844","1,666854","9,69949531555176","6,304049",,,"-0,000104904174804688",
16996,"1369774,5738","05-24-2018 12:30:05,986","4010,8876",23,130,"-1,49993515014648","3,50655746459961","2,49400329589844","1,67102","9,69949531555176","6,318662",,,"-0,00011444091796875",
16997,"1369784,5781","05-24-2018 12:30:15,990","4020,8919",23,130,"-1,49992561340332","3,50549221038818","2,49400329589844","1,675187","9,69949531555176","6,333272",,,"-0,000116348266601563",
16998,"1369794,5782","05-24-2018 12:30:25,990","4030,892",23,130,"-1,49996376037598","3,50445652008057","2,49400329589844","1,679354","9,69949531555176","6,347875",,,"-9,44137573242188E-05",
16999,"1369804,5785","05-24-2018 12:30:35,991","4040,8923",23,130,"-1,49994087219238","3,50335502624512","2,49400329589844","1,683519","9,69949531555176","6,36247",,,"-0,0001678466796875",
17000,"1369814,5796","05-24-2018 12:30:45,992","4050,8934",23,130,"-1,49992179870605","3,50232887268066","2,49400329589844","1,687687","9,69949531555176","6,377069",,,"-0,000110626220703125",
17001,"1369824,5839","05-24-2018 12:30:55,996","4060,8977",23,130,"-1,49993705749512","3,50130176544189","2,49400329589844","1,691857","9,69949531555176","6,391672",,,"-0,000117301940917969",
17002,"1369834,5875","05-24-2018 12:31:05,999","4070,9013",23,130,"-1,49988555908203","3,5002555847168","2,49400329589844","1,696022","9,69949531555176","6,406253",,,"-8,67843627929688E-05",
17003,"1369844,59","05-24-2018 12:31:16,002","4080,9038",23,130,"-1,49994277954102","3,49920845031738","2,49400329589844","1,70019","9,69949531555176","6,42084",,,"-0,000100135803222656",
17004,"1369854,5944","05-24-2018 12:31:26,007","4090,9082",23,130,"-1,49992752075195","3,49812698364258","2,49400329589844","1,70436","9,69949531555176","6,435431",,,"-0,000102996826171875",
17005,"1369864,5972","05-24-2018 12:31:36,010","4100,911",23,130,"-1,49990081787109","3,49709892272949","2,49400329589844","1,708526","9,69949531555176","6,45",,,"-0,000113487243652344",
17006,"1369874,5977","05-24-2018 12:31:46,010","4110,9115",23,130,"-1,49996376037598","3,4960470199585","2,49400329589844","1,712694","9,69949531555176","6,464575",,,"-0,000109672546386719",
17007,"1369884,6021","05-24-2018 12:31:56,014","4120,9159",23,130,"-1,49994850158691","3,49503707885742","2,49400329589844","1,716858","9,69949531555176","6,479131",,,"-7,72476196289063E-05",
17008,"1369894,6055","05-24-2018 12:32:06,018","4130,9193",23,130,"-1,49992179870605","3,49395370483398","2,49400329589844","1,72103","9,69949531555176","6,493709",,,"-9,34600830078125E-05",
17009,"1369904,6099","05-24-2018 12:32:16,022","4140,9237",23,130,"-1,49992179870605","3,49289321899414","2,49400329589844","1,725198","9,69949531555176","6,508269",,,"-0,000135421752929688",
17010,"1369914,6115","05-24-2018 12:32:26,024","4150,9253",23,130,"-1,49994087219238","3,49182987213135","2,49400329589844","1,729361","9,69949531555176","6,522808",,,"-0,000117301940917969",
17011,"1369924,6159","05-24-2018 12:32:36,028","4160,9297",23,130,"-1,49992752075195","3,49081039428711","2,49400329589844","1,733531","9,69949531555176","6,537367",,,"-0,000130653381347656",
17012,"1369934,6169","05-24-2018 12:32:46,029","4170,9307",23,130,"-1,49991989135742","3,48974704742432","2,49400329589844","1,737698","9,69949531555176","6,551909",,,"-0,000128746032714844",
17013,"1369944,6172","05-24-2018 12:32:56,029","4180,931",23,130,"-1,49993515014648","3,48866939544678","2,49400329589844","1,741863","9,69949531555176","6,566443",,,"-0,000119209289550781",
17014,"1369954,6192","05-24-2018 12:33:06,031","4190,933",23,130,"-1,4998893737793","3,48758125305176","2,49400329589844","1,746031","9,69949531555176","6,58098",,,"-0,000155448913574219",
17015,"1369964,6193","05-24-2018 12:33:16,032","4200,9331",23,130,"-1,49993515014648","3,48656940460205","2,49400329589844","1,750196","9,69949531555176","6,595504",,,"-0,000108718872070313",
17016,"1369974,6211","05-24-2018 12:33:26,033","4210,9349",23,130,"-1,49991989135742","3,48549270629883","2,49400329589844","1,754367","9,69949531555176","6,610044",,,"-8,29696655273438E-05",
17017,"1369984,6247","05-24-2018 12:33:36,037","4220,9385",23,130,"-1,49994850158691","3,48440551757813","2,49400329589844","1,758533","9,69949531555176","6,624565",,,"-0,000127792358398438",
17018,"1369994,6282","05-24-2018 12:33:46,041","4230,942",23,130,"-1,49994850158691","3,48334121704102","2,49400329589844","1,762699","9,69949531555176","6,639078",,,"-9,918212890625E-05",
17019,"1370004,6282","05-24-2018 12:33:56,041","4240,942",23,130,"-1,49993133544922","3,48225402832031","2,49400329589844","1,766865","9,69949531555176","6,653585",,,"-0,000101089477539063",
17020,"1370014,6317","05-24-2018 12:34:06,044","4250,9455",23,130,"-1,49997138977051","3,48120307922363","2,49400329589844","1,771036","9,69949531555176","6,66811",,,"-8,10623168945313E-05",
17021,"1370024,6322","05-24-2018 12:34:16,045","4260,946",23,130,"-1,49993133544922","3,48008155822754","2,49400329589844","1,7752","9,69949531555176","6,682601",,,"-0,000101089477539063",
17022,"1370034,6346","05-24-2018 12:34:26,047","4270,9484",23,130,"-1,49996376037598","3,47897815704346","2,49400329589844","1,779366","9,69949531555176","6,697098",,,"-9,918212890625E-05",
17023,"1370044,6375","05-24-2018 12:34:36,050","4280,9513",23,130,"-1,49992179870605","3,47791290283203","2,49400329589844","1,783536","9,69949531555176","6,711605",,,"-8,29696655273438E-05",
17024,"1370054,6384","05-24-2018 12:34:46,051","4290,9522",23,130,"-1,49991416931152","3,47675895690918","2,49400329589844","1,787702","9,69949531555176","6,72609",,,"-4,67300415039063E-05",
17025,"1370064,6427","05-24-2018 12:34:56,055","4300,9565",23,130,"-1,49996566772461","3,47567462921143","2,49400329589844","1,79187","9,69949531555176","6,74058",,,"-7,43865966796875E-05",
17026,"1370074,6436","05-24-2018 12:35:06,056","4310,9574",23,130,"-1,49991989135742","3,47450733184814","2,49400329589844","1,796038","9,69949531555176","6,755062",,,"-0,000102043151855469",
17027,"1370084,6464","05-24-2018 12:35:16,059","4320,9602",23,130,"-1,49993324279785","3,47341251373291","2,49400329589844","1,800205","9,69949531555176","6,76954",,,"-0,000128746032714844",
17028,"1370094,6474","05-24-2018 12:35:26,060","4330,9612",23,130,"-1,49991989135742","3,47223091125488","2,49400329589844","1,804371","9,69949531555176","6,784007",,,"-8,96453857421875E-05",
17029,"1370104,6493","05-24-2018 12:35:36,062","4340,9631",23,130,"-1,49988746643066","3,47109985351563","2,49400329589844","1,808538","9,69949531555176","6,798473",,,"-0,000118255615234375",
17030,"1370114,6495","05-24-2018 12:35:46,062","4350,9633",23,130,"-1,49993324279785","3,46992778778076","2,49400329589844","1,812705","9,69949531555176","6,812936",,,"-8,20159912109375E-05",
17031,"1370124,6506","05-24-2018 12:35:56,063","4360,9644",23,130,"-1,49994468688965","3,46876430511475","2,49400329589844","1,816869","9,69949531555176","6,827382",,,"-0,000142097473144531",
17032,"1370134,6519","05-24-2018 12:36:06,064","4370,9657",23,130,"-1,49994659423828","3,46755218505859","2,49400329589844","1,821038","9,69949531555176","6,84184",,,"-0,000142097473144531",
17033,"1370144,6519","05-24-2018 12:36:16,064","4380,9657",23,130,"-1,49991989135742","3,46636486053467","2,49400329589844","1,825203","9,69949531555176","6,85628",,,"-0,000135421752929688",
17034,"1370154,6545","05-24-2018 12:36:26,067","4390,9683",23,130,"-1,49994468688965","3,46513271331787","2,49400329589844","1,829371","9,69949531555176","6,870724",,,"-0,000151634216308594",
17035,"1370164,6564","05-24-2018 12:36:36,069","4400,9702",23,130,"-1,49993515014648","3,46393299102783","2,49400329589844","1,833538","9,69949531555176","6,885162",,,"-7,53402709960938E-05",
17036,"1370174,6597","05-24-2018 12:36:46,072","4410,9735",23,130,"-1,49995613098145","3,46268653869629","2,49400329589844","1,837706","9,69949531555176","6,899598",,,"-0,000133514404296875",
17037,"1370184,6619","05-24-2018 12:36:56,074","4420,9757",23,130,"-1,49995422363281","3,46142482757568","2,49400329589844","1,841875","9,69949531555176","6,914029",,,"-0,000117301940917969",
17038,"1370194,6619","05-24-2018 12:37:06,074","4430,9757",23,130,"-1,49996185302734","3,46013736724854","2,49400329589844","1,846039","9,69949531555176","6,928441",,,"-0,000152587890625",
17039,"1370204,662","05-24-2018 12:37:16,074","4440,9758",23,130,"-1,49995422363281","3,45886993408203","2,49400329589844","1,850208","9,69949531555176","6,942865",,,"-0,000118255615234375",
17040,"1370214,6639","05-24-2018 12:37:26,076","4450,9777",23,130,"-1,49996757507324","3,45756435394287","2,49400329589844","1,854374","9,69949531555176","6,957272",,,"-0,000158309936523438",
17041,"1370224,6674","05-24-2018 12:37:36,080","4460,9812",23,130,"-1,49996376037598","3,45621776580811","2,49400329589844","1,858539","9,69949531555176","6,97167",,,"-0,00014495849609375",
17042,"1370234,668","05-24-2018 12:37:46,080","4470,9818",23,130,"-1,49995040893555","3,45483303070068","2,49400329589844","1,86271","9,69949531555176","6,986081",,,"-0,000188827514648438",
17043,"1370244,6719","05-24-2018 12:37:56,084","4480,9857",23,130,"-1,49993705749512","3,4535083770752","2,49400329589844","1,866877","9,69949531555176","7,000473",,,"-0,000162124633789063",
17044,"1370254,6737","05-24-2018 12:38:06,086","4490,9875",23,130,"-1,49994087219238","3,45211124420166","2,49400329589844","1,871045","9,69949531555176","7,014865",,,"-0,000142097473144531",
17045,"1370264,6756","05-24-2018 12:38:16,088","4500,9894",23,130,"-1,49992561340332","3,45072650909424","2,49400329589844","1,875209","9,69949531555176","7,029238",,,"-9,25064086914063E-05",
17046,"1370274,6775","05-24-2018 12:38:26,090","4510,9913",23,130,"-1,49997138977051","3,44929218292236","2,49400329589844","1,879378","9,69949531555176","7,043621",,,"-0,000120162963867188",
17047,"1370284,6779","05-24-2018 12:38:36,090","4520,9917",23,130,"-1,49995040893555","3,44781970977783","2,49400329589844","1,883545","9,69949531555176","7,057991",,,"-0,000207901000976563",
17048,"1370294,6803","05-24-2018 12:38:46,093","4530,9941",23,130,"-1,4999828338623","3,44636726379395","2,49400329589844","1,887712","9,69949531555176","7,072355",,,"-0,000110626220703125",
17049,"1370304,6824","05-24-2018 12:38:56,095","4540,9962",23,130,"-1,49995040893555","3,44481372833252","2,49400329589844","1,891877","9,69949531555176","7,086705",,,"-0,00018310546875",
17050,"1370314,6849","05-24-2018 12:39:06,097","4550,9987",23,130,"-1,49994087219238","3,4433126449585","2,49400329589844","1,896047","9,69949531555176","7,101067",,,"-0,000152587890625",
17051,"1370324,689","05-24-2018 12:39:16,101","4561,0028",23,130,"-1,49995231628418","3,4417724609375","2,49400329589844","1,900211","9,69949531555176","7,115403",,,"-0,000164985656738281",
17052,"1370334,6909","05-24-2018 12:39:26,103","4571,0047",23,130,"-1,49997711181641","3,44017505645752","2,49400329589844","1,904382","9,69949531555176","7,129755",,,"-0,00017547607421875",
17053,"1370344,6923","05-24-2018 12:39:36,105","4581,0061",23,130,"-1,49993705749512","3,43861961364746","2,49400329589844","1,908549","9,69949531555176","7,144087",,,"-0,000169754028320313",
17054,"1370354,6929","05-24-2018 12:39:46,105","4591,0067",23,130,"-1,49992942810059","3,43700313568115","2,49400329589844","1,912714","9,69949531555176","7,158406",,,"-0,000173568725585938",
17055,"1370364,6972","05-24-2018 12:39:56,109","4601,011",23,130,"-1,49995803833008","3,43539905548096","2,49400329589844","1,916884","9,69949531555176","7,172735",,,"-0,000163078308105469",
17056,"1370374,6986","05-24-2018 12:40:06,111","4611,0124",23,130,"-1,49994850158691","3,43373203277588","2,49400329589844","1,921046","9,69949531555176","7,18703",,,"-0,000150680541992188",
17057,"1370384,7012","05-24-2018 12:40:16,113","4621,015",23,130,"-1,49994468688965","3,43204498291016","2,49400329589844","1,925217","9,69949531555176","7,201349",,,"-0,000208854675292969",
17058,"1370394,7039","05-24-2018 12:40:26,116","4631,0177",23,130,"-1,49995231628418","3,4303560256958","2,49400329589844","1,929381","9,69949531555176","7,215635",,,"-0,000173568725585938",
17059,"1370404,7064","05-24-2018 12:40:36,119","4641,0202",23,130,"-1,49996948242188","3,42864418029785","2,49400329589844","1,933548","9,69949531555176","7,229927",,,"-0,000145912170410156",
17060,"1370414,7098","05-24-2018 12:40:46,122","4651,0236",23,130,"-1,4999828338623","3,42690944671631","2,49400329589844","1,937717","9,69949531555176","7,244216",,,"-0,000141143798828125",
17061,"1370424,7099","05-24-2018 12:40:56,122","4661,0237",23,130,"-1,49997520446777","3,42512035369873","2,49400329589844","1,941882","9,69949531555176","7,258487",,,"-0,000212669372558594",
17062,"1370434,7112","05-24-2018 12:41:06,124","4671,025",23,130,"-1,49993133544922","3,42338943481445","2,49400329589844","1,946053","9,69949531555176","7,272767",,,"-0,000211715698242188",
17063,"1370444,7146","05-24-2018 12:41:16,127","4681,0284",23,130,"-1,49992942810059","3,42160320281982","2,49400329589844","1,950218","9,69949531555176","7,287024",,,"-0,000194549560546875",
17064,"1370454,7173","05-24-2018 12:41:26,130","4691,0311",23,130,"-1,49995231628418","3,41975593566895","2,49400329589844","1,954388","9,69949531555176","7,301285",,,"-0,000207901000976563",
17065,"1370464,7191","05-24-2018 12:41:36,131","4701,0329",23,130,"-1,49992942810059","3,41792011260986","2,49400329589844","1,958557","9,69949531555176","7,315539",,,"-0,00020599365234375",
17066,"1370474,72","05-24-2018 12:41:46,132","4711,0338",23,130,"-1,49996948242188","3,41608715057373","2,49400329589844","1,962719","9,69949531555176","7,329763",,,"-0,00017547607421875",
17067,"1370484,7219","05-24-2018 12:41:56,134","4721,0357",23,130,"-1,49997329711914","3,41422557830811","2,49400329589844","1,966889","9,69949531555176","7,344004",,,"-0,000207901000976563",
17068,"1370494,7249","05-24-2018 12:42:06,137","4731,0387",23,130,"-1,49992752075195","3,41232776641846","2,49400329589844","1,971057","9,69949531555176","7,35823",,,"-0,000185012817382813",
