Data_Point,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
17517,"09-14-2018 02:26:43,965","1328500,136072","4659,698",23,131,"3,37036752700806","-1,49990081787109","2,34458518028259","1,941284","9,15761756896973","7,181016",,,"-0,000108718872070313",,"33,8140983581543","33,3255500793457"
17518,"09-14-2018 02:26:53,969","1328510,140172","4669,7021",23,131,"3,36902379989624","-1,49992942810059","2,34458518028259","1,945451","9,15761756896973","7,195058",,,"-0,000139236450195313",,"33,7839164733887","33,3062934875488"
17519,"09-14-2018 02:27:03,969","1328520,140272","4679,7022",23,131,"3,36772298812866","-1,49991512298584","2,34458518028259","1,949617","9,15761756896973","7,20909",,,"-0,000136375427246094",,"33,7841949462891","33,3004760742188"
17520,"09-14-2018 02:27:13,972","1328530,143672","4689,7056",23,131,"3,36637449264526","-1,49990940093994","2,34458518028259","1,953783","9,15761756896973","7,223119",,,"-9,5367431640625E-05",,"33,7631378173828","33,2274742126465"
17521,"09-14-2018 02:27:23,974","1328540,145172","4699,7071",23,131,"3,3650221824646","-1,49989223480225","2,34458518028259","1,95795","9,15761756896973","7,237143",,,"-0,000110626220703125",,"33,7890739440918","33,3013916015625"
17522,"09-14-2018 02:27:33,979","1328550,150072","4709,712",23,131,"3,36362314224243","-1,49988174438477","2,34458518028259","1,962118","9,15761756896973","7,251166",,,"-0,000161170959472656",,"33,8024787902832","33,3236770629883"
17523,"09-14-2018 02:27:43,984","1328560,154872","4719,7168",23,131,"3,36219930648804","-1,49994277954102","2,34458518028259","1,966285","9,15761756896973","7,265179",,,"-0,000142097473144531",,"33,8085899353027","33,264778137207"
17524,"09-14-2018 02:27:53,984","1328570,155272","4729,7172",23,131,"3,36081171035767","-1,49991512298584","2,34458518028259","1,970452","9,15761756896973","7,279185",,,"-0,000145912170410156",,"33,7985153198242","33,307243347168"
17525,"09-14-2018 02:28:03,986","1328580,156972","4739,7189",23,131,"3,3593955039978","-1,49991512298584","2,34458518028259","1,974619","9,15761756896973","7,293189",,,"-0,000126838684082031",,"33,7982330322266","33,3778305053711"
17526,"09-14-2018 02:28:13,987","1328590,157972","4749,7199",23,131,"3,3579363822937","-1,49989700317383","2,34458518028259","1,978788","9,15761756896973","7,30719",,,"-0,000185966491699219",,"33,8897514343262","33,3827247619629"
17527,"09-14-2018 02:28:23,991","1328600,162272","4759,7242",23,131,"3,35654783248901","-1,49992179870605","2,34458518028259","1,982956","9,15761756896973","7,321183",,,"-8,86917114257813E-05",,"33,8476414121302","33,3918952941895"
17528,"09-14-2018 02:28:33,996","1328610,167572","4769,7295",23,131,"3,35501718521118","-1,49995040893555","2,34458518028259","1,98712","9,15761756896973","7,335156",,,"-0,000153541564941406",,"33,8113296717874","33,3667907714844"
17529,"09-14-2018 02:28:44,000","1328620,171572","4779,7335",23,131,"3,3535647392273","-1,49992179870605","2,34458518028259","1,991291","9,15761756896973","7,349149",,,"-0,000166893005371094",,"33,7887916564941","33,2736549377441"
17530,"09-14-2018 02:28:54,002","1328630,172872","4789,7348",23,131,"3,35206651687622","-1,49995899200439","2,34458518028259","1,995456","9,15761756896973","7,363113",,,"-0,000149726867675781",,"33,829642841053","33,3041836547135"
17531,"09-14-2018 02:29:04,004","1328640,175372","4799,7373",23,131,"3,35057020187378","-1,49990272521973","2,34458518028259","1,999625","9,15761756896973","7,377082",,,"-0,000181198120117188",,"33,7808609008789","33,3396110534668"
17532,"09-14-2018 02:29:14,004","1328650,175672","4809,7376",23,131,"3,34906339645386","-1,49995040893555","2,34458518028259","2,003792","9,15761756896973","7,391041",,,"-0,000162124633789063",,"33,8336029052734","33,336555480957"
17533,"09-14-2018 02:29:24,008","1328660,178972","4819,7409",23,131,"3,34751749038696","-1,49991989135742","2,34458518028259","2,007959","9,15761756896973","7,404995",,,"-0,000197410583496094",,"33,8366622924805","33,3203544616699"
17534,"09-14-2018 02:29:34,008","1328670,179372","4829,7413",23,131,"3,34596109390259","-1,49991703033447","2,34458518028259","2,012125","9,15761756896973","7,418939",,,"-0,000180244445800781",,"33,8293571472168","33,3323173522949"
17535,"09-14-2018 02:29:44,012","1328680,183572","4839,7455",23,131,"3,34441232681274","-1,4999361038208","2,34458518028259","2,016291","9,15761756896973","7,432874",,,"-0,000130653381347656",,"33,8275032228772","33,3142738342285"
17536,"09-14-2018 02:29:54,017","1328690,188572","4849,7505",23,131,"3,34284543991089","-1,49990272521973","2,34458518028259","2,020462","9,15761756896973","7,446818",,,"-0,00011444091796875",,"33,8598251342773","33,2987327575684"
17537,"09-14-2018 02:30:04,020","1328700,191072","4859,753",23,131,"3,34120893478394","-1,49991703033447","2,34458518028259","2,024629","9,15761756896973","7,460745",,,"-0,00016021728515625",,"33,8201984552498","33,2987327575684"
17538,"09-14-2018 02:30:14,024","1328710,195472","4869,7574",23,131,"3,33958101272583","-1,49990081787109","2,34458518028259","2,028797","9,15761756896973","7,474667",,,"-0,000185012817382813",,"33,8406257629395","33,3002052307129"
17539,"09-14-2018 02:30:24,025","1328720,195872","4879,7578",23,131,"3,33790826797485","-1,49988842010498","2,34458518028259","2,03296","9,15761756896973","7,488568",,,"-0,000169754028320313",,"33,8424491699991","33,3252830505371"
17540,"09-14-2018 02:30:34,028","1328730,199172","4889,7611",23,131,"3,33629465103149","-1,49991512298584","2,34458518028259","2,037131","9,15761756896973","7,502488",,,"-0,000136375427246094",,"33,8890910071967","33,3497009277344"
17541,"09-14-2018 02:30:44,029","1328740,200472","4899,7624",23,131,"3,33455419540405","-1,49991512298584","2,34458518028259","2,041295","9,15761756896973","7,516376",,,"-0,00018310546875",,"33,7902722625996","33,3459625244141"
17542,"09-14-2018 02:30:54,033","1328750,204472","4909,7664",23,131,"3,33285570144653","-1,49992942810059","2,34458518028259","2,045465","9,15761756896973","7,530277",,,"-0,000170707702636719",,"33,8195764740662","33,2830924987793"
17543,"09-14-2018 02:31:04,035","1328760,205872","4919,7678",23,131,"3,33110761642456","-1,49989700317383","2,34458518028259","2,04963","9,15761756896973","7,544155",,,"-0,000211715698242188",,"33,8314971923828","33,3307113647461"
17544,"09-14-2018 02:31:14,038","1328770,208972","4929,7709",23,131,"3,32934045791626","-1,49990272521973","2,34458518028259","2,053801","9,15761756896973","7,558045",,,"-0,000169754028320313",,"33,8375701904297","33,3386573791504"
17545,"09-14-2018 02:31:24,043","1328780,214072","4939,776",23,131,"3,32757234573364","-1,49989223480225","2,34458518028259","2,057967","9,15761756896973","7,571913",,,"-0,000169754028320313",,"33,8842086791992","33,3459625244141"
17546,"09-14-2018 02:31:34,045","1328790,215872","4949,7778",23,131,"3,32572984695435","-1,49985694885254","2,34458518028259","2,062136","9,15761756896973","7,585781",,,"-0,000109672546386719",,"33,8479232788086","33,3096122741699"
17547,"09-14-2018 02:31:44,046","1328800,216872","4959,7788",23,131,"3,32383012771606","-1,49991703033447","2,34458518028259","2,066303","9,15761756896973","7,599634",,,"-0,0002288818359375",,"33,8455390930176","33,239013671875"
17548,"09-14-2018 02:31:54,048","1328810,218772","4969,7807",23,131,"3,32192277908325","-1,49993419647217","2,34458518028259","2,070466","9,15761756896973","7,613466",,,"-0,000189781188964844",,"33,8366623812307","33,2967338562012"
17549,"09-14-2018 02:32:04,051","1328820,222172","4979,7841",23,131,"3,3200249671936","-1,49993991851807","2,34458518028259","2,074637","9,15761756896973","7,62732",,,"-0,000215530395507813",,"33,7966618655766","33,2967338562012"
17550,"09-14-2018 02:32:14,054","1328830,225172","4989,7871",23,131,"3,31799364089966","-1,49989223480225","2,34458518028259","2,0788","9,15761756896973","7,641137",,,"-0,000222206115722656",,"33,8406257629395","33,3086891174316"
17551,"09-14-2018 02:32:24,055","1328840,225972","4999,7879",23,131,"3,31601572036743","-1,4999361038208","2,34458518028259","2,082968","9,15761756896973","7,654961",,,"-0,000200271606445313",,"33,8686943054199","33,3145370483398"
17552,"09-14-2018 02:32:34,057","1328850,228572","5009,7905",23,131,"3,31390619277954","-1,49987411499023","2,34458518028259","2,087137","9,15761756896973","7,668782",,,"-0,000219345092773438",,"33,8549462739192","33,2793735204892"
17553,"09-14-2018 02:32:44,061","1328860,232772","5019,7947",23,131,"3,31174230575562","-1,49991130828857","2,34458518028259","2,091302","9,15761756896973","7,68258",,,"-0,000226974487304688",,"33,8738555908203","33,2280006408691"
17554,"09-14-2018 02:32:54,066","1328870,237172","5029,7991",23,131,"3,30950212478638","-1,4998836517334","2,34458518028259","2,095473","9,15761756896973","7,696389",,,"-0,000270843505859375",,"33,8369102478027","33,2594566345215"
17555,"09-14-2018 02:33:04,066","1328880,237372","5039,7993",23,131,"3,30713129043579","-1,49989700317383","2,34458518028259","2,09964","9,15761756896973","7,710176",,,"-0,000230789184570313",,"33,9070892333984","33,2955513000488"
17556,"09-14-2018 02:33:14,068","1328890,239172","5049,8011",23,131,"3,3046088218689","-1,49988651275635","2,34458518028259","2,103803","9,15761756896973","7,723937",,,"-0,000275611877441406",,"33,8848686218262","33,3227577209473"
17557,"09-14-2018 02:33:24,072","1328900,243372","5059,8053",23,131,"3,30197763442993","-1,49987983703613","2,34458518028259","2,107973","9,15761756896973","7,737711",,,"-0,000274658203125",,"33,8930586949891","33,2781643556586"
17558,"09-14-2018 02:33:34,074","1328910,245272","5069,8072",23,131,"3,29915475845337","-1,4998836517334","2,34458518028259","2,11214","9,15761756896973","7,751464",,,"-0,000266075134277344",,"33,8628732973259","33,2429931985178"
17559,"09-14-2018 02:33:44,078","1328920,248872","5079,8108",23,131,"3,29606676101685","-1,49990653991699","2,34458518028259","2,116307","9,15761756896973","7,765205",,,"-0,000310897827148438",,"33,8528025972164","33,3000907897949"
17560,"09-14-2018 02:33:54,078","1328930,248972","5089,8109",23,131,"3,29274225234985","-1,4998836517334","2,34458518028259","2,120472","9,15761756896973","7,778929",,,"-0,000324249267578125",,"33,8759957246601","33,284538269043"
17561,"09-14-2018 02:34:04,082","1328940,253272","5099,8152",23,131,"3,28907442092896","-1,4998779296875","2,34458518028259","2,124642","9,15761756896973","7,792652",,,"-0,000362396240234375",,"33,8949165344238","33,2554817199707"
17562,"09-14-2018 02:34:14,084","1328950,255072","5109,817",23,131,"3,28510999679565","-1,49988174438477","2,34458518028259","2,128809","9,15761756896973","7,806349",,,"-0,000413894653320313",,"33,8909492492676","33,2203140258789"
17563,"09-14-2018 02:34:24,086","1328960,256872","5119,8188",23,131,"3,28080701828003","-1,49987983703613","2,34458518028259","2,132977","9,15761756896973","7,820032",,,"-0,000453948974609375",,"33,9019317626953","33,3009757995606"
17564,"09-14-2018 02:34:34,090","1328970,261272","5129,8232",23,131,"3,27616930007935","-1,49990081787109","2,34458518028259","2,137141","9,15761756896973","7,833684",,,"-0,000519752502441406",,"33,9010124206543","33,2566680908203"
17565,"09-14-2018 02:34:44,090","1328980,261372","5139,8233",23,131,"3,2712550163269","-1,49987983703613","2,34458518028259","2,141309","9,15761756896973","7,84733",,,"-0,000498771667480469",,"33,8970489501953","33,2383537292481"
17566,"09-14-2018 02:34:54,094","1328990,264872","5149,8268",23,131,"3,26605367660522","-1,49986553192139","2,34458518028259","2,145477","9,15761756896973","7,860951",,,"-0,000516891479492188",,"33,984553416033","33,2716595181329"
17567,"09-14-2018 02:35:04,096","1329000,266972","5159,8289",23,131,"3,26058435440063","-1,49985313415527","2,34458518028259","2,149645","9,15761756896973","7,874553",,,"-0,000590324401855469",,"33,9684143066406","33,2322463989258"
17568,"09-14-2018 02:35:14,096","1329010,267272","5169,8292",23,131,"3,25491189956665","-1,49989891052246","2,34458518028259","2,153806","9,15761756896973","7,88811",,,"-0,00063323974609375",,"33,9949378967285","33,2514762878418"
17569,"09-14-2018 02:35:24,098","1329020,268872","5179,8308",23,131,"3,24891996383667","-1,49988174438477","2,34458518028259","2,157977","9,15761756896973","7,901673",,,"-0,000647544860839844",,"33,9443135554788","33,2484474484964"
17570,"09-14-2018 02:35:34,099","1329030,269972","5189,8319",23,131,"3,24273252487183","-1,49993419647217","2,34458518028259","2,162144","9,15761756896973","7,915199",,,"-0,000642776489257813",,"33,9635012908668","33,2566680389062"
17571,"09-14-2018 02:35:44,102","1329040,273572","5199,8355",23,131,"3,23619413375855","-1,49987983703613","2,34458518028259","2,166313","9,15761756896973","7,928704",,,"-0,000697135925292969",,"33,9784814572796","33,2606506347656"
17572,"09-14-2018 02:35:54,104","1329050,275272","5209,8372",23,131,"3,22946882247925","-1,49985504150391","2,34458518028259","2,170478","9,15761756896973","7,942169",,,"-0,000692367553710938",,"34,02299852927","33,2930603027344"
17573,"09-14-2018 02:36:04,107","1329060,278672","5219,8406",23,131,"3,22248029708862","-1,49989414215088","2,34458518028259","2,174643","9,15761756896973","7,955606",,,"-0,000734329223632813",,"34,0217742919922","33,2679481506348"
17574,"09-14-2018 02:36:14,109","1329070,279972","5229,8419",23,131,"3,21525239944458","-1,4998836517334","2,34458518028259","2,178809","9,15761756896973","7,969017",,,"-0,000787734985351563",,"34,0507698059082","33,280143737793"
17575,"09-14-2018 02:36:24,113","1329080,283972","5239,8459",23,131,"3,20779848098755","-1,49990081787109","2,34458518028259","2,182981","9,15761756896973","7,982412",,,"-0,0008087158203125",,"34,0742149353027","33,3150444030762"
17576,"09-14-2018 02:36:34,117","1329090,288272","5249,8502",23,131,"3,20008134841919","-1,49992179870605","2,34458518028259","2,187146","9,15761756896973","7,995759",,,"-0,000774383544921875",,"34,0657119750977","33,2930603027344"
17577,"09-14-2018 02:36:44,121","1329100,292472","5259,8544",23,131,"3,19211339950562","-1,49986934661865","2,34458518028259","2,191314","9,15761756896973","8,00908",,,"-0,0008392333984375",,"34,0547103881836","33,292106628418"
17578,"09-14-2018 02:36:54,124","1329110,295372","5269,8573",23,131,"3,18388605117798","-1,49987411499023","2,34458518028259","2,195484","9,15761756896973","8,022372",,,"-0,000868797302246094",,"34,0839955263253","33,2930602932005"
17579,"09-14-2018 02:37:04,126","1329120,296872","5279,8588",23,131,"3,1753716468811","-1,49987602233887","2,34458518028259","2,199649","9,15761756896973","8,035618",,,"-0,00087738037109375",,"34,1050371860554","33,2695541381836"
17580,"09-14-2018 02:37:14,131","1329130,302072","5289,864",23,131,"3,16659498214722","-1,49987602233887","2,34458518028259","2,20382","9,15761756896973","8,048841",,,"-0,000890731811523438",,"34,0556488037109","33,2618408203125"
17581,"09-14-2018 02:37:24,131","1329140,302272","5299,8642",23,131,"3,15753126144409","-1,49985885620117","2,34458518028259","2,207982","9,15761756896973","8,062002",,,"-0,000949859619140625",,"34,0373764038086","33,2994041442871"
17582,"09-14-2018 02:37:34,133","1329150,304072","5309,866",23,131,"3,14824438095093","-1,49992370605469","2,34458518028259","2,212152","9,15761756896973","8,07515",,,"-0,000926971435546875",,"34,0708729255931","33,2550625466077"
17583,"09-14-2018 02:37:44,136","1329160,306772","5319,8687",23,131,"3,13865423202515","-1,4998779296875","2,34458518028259","2,216319","9,15761756896973","8,088249",,,"-0,00101947784423828",,"34,1209136240467","33,280143737793"
17584,"09-14-2018 02:37:54,137","1329170,307872","5329,8698",23,131,"3,12883996963501","-1,49987983703613","2,34458518028259","2,220486","9,15761756896973","8,101309",,,"-0,00101375579833984",,"34,1541328430176","33,3012466430664"
17585,"09-14-2018 02:38:04,138","1329180,309672","5339,8716",23,131,"3,11887979507446","-1,49987411499023","2,34458518028259","2,224651","9,15761756896973","8,114319",,,"-0,00103664398193359",,"34,1571807861328","33,2325172424316"
17586,"09-14-2018 02:38:13,971","1329190,142672","5349,7046",23,131,"3,10887861251831","-1,49985122680664","2,34458518028259","2,228746","9,15761756896973","8,127072",,,"-0,00105571746826172",,"34,1760864257813","33,2358360290527"
17587,"09-14-2018 02:38:23,657","1329199,828472","5359,3904",23,131,"3,09887838363647","-1,49986171722412","2,34458518028259","2,232782","9,15761756896973","8,139597",,,"-0,00109672546386719",,"34,1370548463367","33,2550621032715"
17588,"09-14-2018 02:38:33,239","1329209,409872","5368,9718",23,131,"3,08887147903442","-1,49984836578369","2,34458518028259","2,236775","9,15761756896973","8,151953",,,"-0,00109195709228516",,"34,0824813842773","33,2196311950684"
17589,"09-14-2018 02:38:42,716","1329218,887572","5378,4495",23,131,"3,07887125015259","-1,49986743927002","2,34458518028259","2,240721","9,15761756896973","8,164121",,,"-0,00113105773925781",,"34,1550445556641","33,2288017272949"
17590,"09-14-2018 02:38:52,081","1329228,251872","5387,8138",23,131,"3,06886625289917","-1,49985694885254","2,34458518028259","2,244624","9,15761756896973","8,176119",,,"-0,001129150390625",,"34,1553344695603","33,1682860161115"
17591,"09-14-2018 02:39:01,366","1329237,537372","5397,0993",23,131,"3,05885934829712","-1,49989700317383","2,34458518028259","2,248493","9,15761756896973","8,187974",,,"-0,0010986328125",,"34,1419564703254","33,1682853698731"
17592,"09-14-2018 02:39:10,461","1329246,632072","5406,194",23,131,"3,04885721206665","-1,49988842010498","2,34458518028259","2,252279","9,15761756896973","8,199534",,,"-0,00112724304199219",,"34,2446746826172","33,2532272338867"
17593,"09-14-2018 02:39:19,368","1329255,539472","5415,1014",23,131,"3,03885507583618","-1,49987125396729","2,34458518028259","2,255993","9,15761756896973","8,210839",,,"-0,00118064880371094",,"34,1980672346699","33,230911505413"
17594,"09-14-2018 02:39:28,060","1329264,231672","5423,7936",23,131,"3,02884531021118","-1,49985122680664","2,34458518028259","2,259613","9,15761756896973","8,221823",,,"-0,0012359619140625",,"34,2282218933106","33,275520324707"
17595,"09-14-2018 02:39:36,376","1329272,547072","5432,109",23,131,"3,01884508132935","-1,49991130828857","2,34458518028259","2,263076","9,15761756896973","8,232295",,,"-0,00128364562988281",,"34,2285118103027","33,2645149230957"
17596,"09-14-2018 02:39:44,344","1329280,515272","5440,0772",23,131,"3,00884389877319","-1,49986743927002","2,34458518028259","2,266394","9,15761756896973","8,242293",,,"-0,00131797790527344",,"34,230361915258","33,2407341003418"
17597,"09-14-2018 02:39:51,927","1329288,097972","5447,6599",23,131,"2,99883890151978","-1,49987411499023","2,34458518028259","2,269553","9,15761756896973","8,251782",,,"-0,00135612487792969",,"34,2513961791992","33,2841491699219"
17598,"09-14-2018 02:39:59,128","1329295,299172","5454,8611",23,131,"2,98883104324341","-1,49983596801758","2,34458518028259","2,272555","9,15761756896973","8,260771",,,"-0,00142478942871094",,"34,2666244506836","33,2386283874512"
17599,"09-14-2018 02:40:05,981","1329302,152672","5461,7146",23,131,"2,97883081436157","-1,49987983703613","2,34458518028259","2,275412","9,15761756896973","8,269296",,,"-0,00152397155761719",,"34,3086929321289","33,2651596069336"
17600,"09-14-2018 02:40:12,454","1329308,625172","5468,1871",23,131,"2,96881914138794","-1,49983596801758","2,34458518028259","2,278104","9,15761756896973","8,277301",,,"-0,00160503387451172",,"34,3196601867676","33,2907791137695"
17601,"09-14-2018 02:40:18,607","1329314,778672","5474,3406",23,131,"2,95881795883179","-1,49987125396729","2,34458518028259","2,280673","9,15761756896973","8,284916",,,"-0,00176811218261719",,"34,3157043457031","33,2538795471191"
17602,"09-14-2018 02:40:24,507","1329320,678672","5480,2406",23,131,"2,94881105422974","-1,49986553192139","2,34458518028259","2,283131","9,15761756896973","8,292176",,,"-0,00177574157714844",,"34,2742583623864","33,2578887939453"
17603,"09-14-2018 02:40:30,097","1329326,268572","5485,8305",23,131,"2,93879175186157","-1,4998836517334","2,34458518028259","2,285457","9,15761756896973","8,299023",,,"-0,00186729431152344",,"34,2965240478516","33,2327766418457"
17604,"09-14-2018 02:40:35,423","1329331,594172","5491,1561",23,131,"2,92878007888794","-1,49987602233887","2,34458518028259","2,287676","9,15761756896973","8,305534",,,"-0,00197696685791016",,"34,3418922424316","33,2321319580078"
17605,"09-14-2018 02:40:40,533","1329336,704672","5496,2666",23,131,"2,91876554489136","-1,49984645843506","2,34458518028259","2,289807","9,15761756896973","8,311766",,,"-0,00204563140869141",,"34,2971534729004","33,2419509887695"
17606,"09-14-2018 02:40:45,400","1329341,571272","5501,1332",23,131,"2,90875196456909","-1,49983215332031","2,34458518028259","2,291835","9,15761756896973","8,317673",,,"-0,00216960906982422",,"34,3071746826172","33,2248229980469"
17607,"09-14-2018 02:40:50,047","1329346,217872","5505,7798",23,131,"2,89874505996704","-1,49986743927002","2,34458518028259","2,29377","9,15761756896973","8,323291",,,"-0,00225639343261719",,"34,3133049011231","33,274600982666"
17608,"09-14-2018 02:40:54,477","1329350,647772","5510,2097",23,131,"2,88873910903931","-1,49985313415527","2,34458518028259","2,295611","9,15761756896973","8,328621",,,"-0,00236129760742188",,"34,3126525878906","33,2691345214844"
17609,"09-14-2018 02:40:58,736","1329354,907672","5514,4696",23,131,"2,87872171401978","-1,49985694885254","2,34458518028259","2,297388","9,15761756896973","8,333743",,,"-0,00241565704345703",,"34,3050727844238","33,2440528869629"
17610,"09-14-2018 02:41:02,794","1329358,965272","5518,5272",23,131,"2,8687014579773","-1,49986553192139","2,34458518028259","2,29908","9,15761756896973","8,338606",,,"-0,00257682800292969",,"34,3050727844238","33,2532270077895"
17611,"09-14-2018 02:41:06,673","1329362,843772","5522,4057",23,131,"2,85869741439819","-1,49987411499023","2,34458518028259","2,300696","9,15761756896973","8,343234",,,"-0,00272369384765625",,"34,2849769592285","33,2944793701172"
17612,"09-14-2018 02:41:10,389","1329366,559872","5526,1218",23,131,"2,84867429733276","-1,49986553192139","2,34458518028259","2,302243","9,15761756896973","8,347649",,,"-0,00282382965087891",,"34,3306338421771","33,2996786625776"
17613,"09-14-2018 02:41:13,930","1329370,100772","5529,6627",23,131,"2,83865880966187","-1,49985504150391","2,34458518028259","2,303717","9,15761756896973","8,351841",,,"-0,00295448303222656",,"34,334342956543","33,3008651733398"
17614,"09-14-2018 02:41:17,295","1329373,466372","5533,0283",23,131,"2,8286566734314","-1,49986934661865","2,34458518028259","2,305119","9,15761756896973","8,355814",,,"-0,00311660766601563",,"34,3806533813477","33,2703247070313"
17615,"09-14-2018 02:41:20,482","1329376,653672","5536,2156",23,131,"2,8186526298523","-1,49985504150391","2,34458518028259","2,306447","9,15761756896973","8,359564",,,"-0,003265380859375",,"34,3364500562916","33,2624056439646"
17616,"09-14-2018 02:41:23,495","1329379,665772","5539,2277",23,131,"2,80863237380981","-1,49986171722412","2,34458518028259","2,307699","9,15761756896973","8,363087",,,"-0,00349140167236328",,"34,3715021457174","33,2522817735395"
17617,"09-14-2018 02:41:26,337","1329382,507872","5542,0698",23,131,"2,79862642288208","-1,49987602233887","2,34458518028259","2,308885","9,15761756896973","8,366411",,,"-0,00369167327880859",,"34,3928184509277","33,2593116760254"
17618,"09-14-2018 02:41:28,991","1329385,161972","5544,7239",23,131,"2,78860998153687","-1,49986743927002","2,34458518028259","2,309995","9,15761756896973","8,369512",,,"-0,00394248962402344",,"34,399829864502","33,2663497924805"
17619,"09-14-2018 02:41:31,484","1329387,655672","5547,2176",23,131,"2,77859449386597","-1,49985313415527","2,34458518028259","2,311033","9,15761756896973","8,372403",,,"-0,00421905517578125",,"34,4025955200195","33,2694358825684"
17620,"09-14-2018 02:41:33,817","1329389,987972","5549,5499",23,131,"2,76856374740601","-1,49987602233887","2,34458518028259","2,312004","9,15761756896973","8,375095",,,"-0,00453662872314453",,"34,3462219238281","33,2624053955078"
17621,"09-14-2018 02:41:35,996","1329392,167772","5551,7297",23,131,"2,75855493545532","-1,49986743927002","2,34458518028259","2,312908","9,15761756896973","8,377594",,,"-0,00481033325195313",,"34,3762228869454","33,2710736944888"
17622,"09-14-2018 02:41:38,047","1329394,218372","5553,7803",23,131,"2,74853181838989","-1,49983596801758","2,34458518028259","2,313764","9,15761756896973","8,379951",,,"-0,00510501861572266",,"34,40445","33,27923"
17623,"09-14-2018 02:41:39,997","1329396,167872","5555,7298",23,131,"2,73849821090698","-1,49985694885254","2,34458518028259","2,314576","9,15761756896973","8,382178",,,"-0,00537204742431641",,"34,4534339904785","33,2874526977539"
17624,"09-14-2018 02:41:41,847","1329398,018172","5557,5801",23,131,"2,72846841812134","-1,49987125396729","2,34458518028259","2,315351","9,15761756896973","8,384295",,,"-0,00561141967773438",,"34,4276358368248","33,2843933105469"
17625,"09-14-2018 02:41:43,623","1329399,793872","5559,3558",23,131,"2,71843957901001","-1,49985313415527","2,34458518028259","2,31609","9,15761756896973","8,386309",,,"-0,00590324401855469",,"34,40288","33,2972974620156"
17626,"09-14-2018 02:41:45,338","1329401,509472","5561,0714",23,131,"2,70843553543091","-1,49987983703613","2,34458518028259","2,316803","9,15761756896973","8,388245",,,"-0,0060577392578125",,"34,4095993041992","33,30976"
17627,"09-14-2018 02:41:47,002","1329403,173472","5562,7354",23,131,"2,69843244552612","-1,49985122680664","2,34458518028259","2,317493","9,15761756896973","8,390109",,,"-0,00622177124023438",,"34,4117542352367","33,296429631453"
17628,"09-14-2018 02:41:48,617","1329404,787972","5564,3499",23,131,"2,68842744827271","-1,49985694885254","2,34458518028259","2,31817","9,15761756896973","8,391933",,,"-0,00640392303466797",,"34,41385","33,2835"
17629,"09-14-2018 02:41:50,221","1329406,392072","5565,954",23,131,"2,67842245101929","-1,49981594085693","2,34458518028259","2,318838","9,15761756896973","8,393726",,,"-0,00647926330566406",,"34,4271111012491","33,2978739209344"
17630,"09-14-2018 02:41:51,784","1329407,955272","5567,5172",23,131,"2,66841077804565","-1,49985122680664","2,34458518028259","2,31949","9,15761756896973","8,39547",,,"-0,00663948059082031",,"34,44003","33,31188"
17631,"09-14-2018 02:41:53,335","1329409,506572","5569,0685",23,131,"2,65840005874634","-1,49990081787109","2,34458518028259","2,320136","9,15761756896973","8,397188",,,"-0,00663566589355469",,"34,4359029959724","33,2752532958984"
17632,"09-14-2018 02:41:54,867","1329411,038072","5570,6",23,131,"2,64837980270386","-1,4998779296875","2,34458518028259","2,320769","9,15761756896973","8,398869",,,"-0,00674629211425781",,"34,4277016628866","33,3007938575914"
17633,"09-14-2018 02:41:56,375","1329412,545872","5572,1078",23,131,"2,63835668563843","-1,49985313415527","2,34458518028259","2,321402","9,15761756896973","8,400541",,,"-0,00681877136230469",,"34,4348878227182","33,32594"
17634,"09-14-2018 02:41:57,868","1329414,039472","5573,6014",23,131,"2,62834787368774","-1,4998197555542","2,34458518028259","2,322023","9,15761756896973","8,402178",,,"-0,00690460205078125",,"34,44613","33,3086833043058"
17635,"09-14-2018 02:41:59,338","1329415,509372","5575,0713",23,131,"2,61834001541138","-1,49985313415527","2,34458518028259","2,322634","9,15761756896973","8,403779",,,"-0,00704193115234375",,"34,4418883452082","33,2744437370255"
17636,"09-14-2018 02:42:00,799","1329416,969972","5576,5319",23,131,"2,60832071304321","-1,49988842010498","2,34458518028259","2,32324","9,15761756896973","8,405364",,,"-0,00704860687255859",,"34,4260857105242","33,2880253570354"
17637,"09-14-2018 02:42:02,238","1329418,409272","5577,9712",23,131,"2,59828424453735","-1,49984455108643","2,34458518028259","2,323844","9,15761756896973","8,406935",,,"-0,00716400146484375",,"34,41051","33,31866"
17638,"09-14-2018 02:42:03,658","1329419,829472","5579,3914",23,131,"2,5882830619812","-1,49984836578369","2,34458518028259","2,324432","9,15761756896973","8,408462",,,"-0,00729560852050781",,"34,4385182275062","33,3035863139126"
17639,"09-14-2018 02:42:05,064","1329421,235572","5580,7975",23,131,"2,57823705673218","-1,49984645843506","2,34458518028259","2,325019","9,15761756896973","8,409977",,,"-0,00735759735107422",,"34,4942566118189","33,2735885959934"
17640,"09-14-2018 02:42:06,451","1329422,622172","5582,1841",23,131,"2,56821012496948","-1,49985504150391","2,34458518028259","2,325597","9,15761756896973","8,411464",,,"-0,00745964050292969",,"34,4809861437369","33,2816512498376"
